
===================================================================================================

 365 dataset shape: 400x3x256x256

 Original set has 398 images; For each angle, take no more than 25 images>>>
   0%|          | 0/397 [00:00<?, ?it/s] 100%|██████████| 397/397 [00:00<00:00, 148355.19it/s]398 images left and there are 397 unique labels

 Range of unnormalized labels: (16.913,38.532)

 Range of normalized labels: (0.42599332535734524,0.9705182293306466)

 Use rule-of-thumb formula to compute kernel_sigma >>>

 The std of 398 labels is 0.10931705898979509 so the kernel sigma is 0.03499590186283715

 /home/ylab3/improved_CcGAN/365_data/RC-49_256x256/CcGAN-improved/output/embed_models/ckpt_ResNet34_embed_epoch_200_seed_2021.pth

 /home/ylab3/improved_CcGAN/365_data/RC-49_256x256/CcGAN-improved/output/embed_models/ckpt_net_y2h_epoch_500_seed_2021.pth

 Start training CNN for label embedding >>>
CcGAN,SAGAN: [Iter 26320/30000] [D loss: 2.1628e-03] [G loss: 3.5392e+00] [real prob: 3.476] [fake prob: -3.484] [Time: 45700.4368]
CcGAN,SAGAN: [Iter 26340/30000] [D loss: 4.2643e-02] [G loss: 4.1917e+00] [real prob: 2.539] [fake prob: -3.969] [Time: 45734.9769]
CcGAN,SAGAN: [Iter 26360/30000] [D loss: 5.4880e-03] [G loss: 2.2996e+00] [real prob: 3.957] [fake prob: -2.584] [Time: 45769.5035]
CcGAN,SAGAN: [Iter 26380/30000] [D loss: 1.0444e-03] [G loss: 3.1193e+00] [real prob: 4.012] [fake prob: -2.991] [Time: 45804.0448]
CcGAN,SAGAN: [Iter 26400/30000] [D loss: 1.2894e-01] [G loss: 2.5535e+00] [real prob: 2.237] [fake prob: -3.301] [Time: 45838.5715]
CcGAN,SAGAN: [Iter 26420/30000] [D loss: 3.9590e-03] [G loss: 2.7420e+00] [real prob: 2.667] [fake prob: -2.598] [Time: 45873.2857]
CcGAN,SAGAN: [Iter 26440/30000] [D loss: 6.3151e-02] [G loss: 2.9006e+00] [real prob: 3.006] [fake prob: -3.312] [Time: 45908.0332]
CcGAN,SAGAN: [Iter 26460/30000] [D loss: 0.0000e+00] [G loss: 3.6971e+00] [real prob: 4.367] [fake prob: -3.600] [Time: 45942.7546]
CcGAN,SAGAN: [Iter 26480/30000] [D loss: 2.8178e-07] [G loss: 3.0926e+00] [real prob: 3.559] [fake prob: -2.933] [Time: 45977.4796]
CcGAN,SAGAN: [Iter 26500/30000] [D loss: 9.5867e-05] [G loss: 3.4441e+00] [real prob: 3.722] [fake prob: -3.388] [Time: 46012.1833]
CcGAN,SAGAN: [Iter 26520/30000] [D loss: 0.0000e+00] [G loss: 3.5940e+00] [real prob: 4.575] [fake prob: -3.625] [Time: 46046.8974]
CcGAN,SAGAN: [Iter 26540/30000] [D loss: 2.7671e-02] [G loss: 2.5329e+00] [real prob: 3.170] [fake prob: -2.699] [Time: 46081.5985]
CcGAN,SAGAN: [Iter 26560/30000] [D loss: 6.6278e-02] [G loss: 4.2150e+00] [real prob: 5.174] [fake prob: -3.945] [Time: 46116.2881]
CcGAN,SAGAN: [Iter 26580/30000] [D loss: 5.2753e-03] [G loss: 3.8597e+00] [real prob: 2.581] [fake prob: -3.843] [Time: 46150.9586]
CcGAN,SAGAN: [Iter 26600/30000] [D loss: 2.7707e-03] [G loss: 3.5884e+00] [real prob: 3.882] [fake prob: -3.273] [Time: 46185.6540]
CcGAN,SAGAN: [Iter 26620/30000] [D loss: 3.5469e-04] [G loss: 4.2597e+00] [real prob: 3.796] [fake prob: -4.271] [Time: 46220.3700]
CcGAN,SAGAN: [Iter 26640/30000] [D loss: 1.6813e-02] [G loss: 3.2497e+00] [real prob: 3.161] [fake prob: -3.191] [Time: 46255.0959]
CcGAN,SAGAN: [Iter 26660/30000] [D loss: 5.3959e-02] [G loss: 3.2010e+00] [real prob: 3.744] [fake prob: -3.159] [Time: 46289.8027]
CcGAN,SAGAN: [Iter 26680/30000] [D loss: 0.0000e+00] [G loss: 3.9856e+00] [real prob: 4.137] [fake prob: -3.724] [Time: 46324.5355]
CcGAN,SAGAN: [Iter 26700/30000] [D loss: 5.2466e-03] [G loss: 3.2785e+00] [real prob: 4.940] [fake prob: -3.421] [Time: 46359.2649]
CcGAN,SAGAN: [Iter 26720/30000] [D loss: 2.1982e-03] [G loss: 2.9744e+00] [real prob: 3.842] [fake prob: -2.963] [Time: 46394.0515]
CcGAN,SAGAN: [Iter 26740/30000] [D loss: 4.5653e-02] [G loss: 3.4529e+00] [real prob: 4.697] [fake prob: -3.223] [Time: 46428.7888]
CcGAN,SAGAN: [Iter 26760/30000] [D loss: 2.4273e-02] [G loss: 4.7271e+00] [real prob: 3.651] [fake prob: -4.179] [Time: 46463.5142]
CcGAN,SAGAN: [Iter 26780/30000] [D loss: 3.2518e-03] [G loss: 3.8003e+00] [real prob: 4.151] [fake prob: -3.429] [Time: 46498.2353]
CcGAN,SAGAN: [Iter 26800/30000] [D loss: 0.0000e+00] [G loss: 3.0273e+00] [real prob: 4.918] [fake prob: -3.509] [Time: 46532.9418]
CcGAN,SAGAN: [Iter 26820/30000] [D loss: 0.0000e+00] [G loss: 4.2904e+00] [real prob: 3.599] [fake prob: -4.126] [Time: 46567.6573]
CcGAN,SAGAN: [Iter 26840/30000] [D loss: 2.7498e-05] [G loss: 3.1401e+00] [real prob: 4.087] [fake prob: -3.019] [Time: 46602.3603]
CcGAN,SAGAN: [Iter 26860/30000] [D loss: 2.1525e-02] [G loss: 3.3306e+00] [real prob: 3.596] [fake prob: -3.608] [Time: 46637.0781]
CcGAN,SAGAN: [Iter 26880/30000] [D loss: 0.0000e+00] [G loss: 3.4709e+00] [real prob: 4.004] [fake prob: -3.367] [Time: 46671.7740]
CcGAN,SAGAN: [Iter 26900/30000] [D loss: 6.8649e-02] [G loss: 4.2389e+00] [real prob: 2.932] [fake prob: -3.915] [Time: 46706.4805]
CcGAN,SAGAN: [Iter 26920/30000] [D loss: 2.3014e-03] [G loss: 3.3110e+00] [real prob: 3.573] [fake prob: -3.677] [Time: 46741.1941]
CcGAN,SAGAN: [Iter 26940/30000] [D loss: 1.6052e-02] [G loss: 4.2489e+00] [real prob: 2.763] [fake prob: -4.472] [Time: 46775.9101]
CcGAN,SAGAN: [Iter 26960/30000] [D loss: 1.5625e-03] [G loss: 3.1318e+00] [real prob: 4.525] [fake prob: -3.096] [Time: 46810.6220]
CcGAN,SAGAN: [Iter 26980/30000] [D loss: 5.5714e-03] [G loss: 4.1655e+00] [real prob: 2.932] [fake prob: -4.126] [Time: 46845.3564]
CcGAN,SAGAN: [Iter 27000/30000] [D loss: 0.0000e+00] [G loss: 3.4625e+00] [real prob: 4.280] [fake prob: -3.704] [Time: 46880.0617]
CcGAN,SAGAN: [Iter 27020/30000] [D loss: 0.0000e+00] [G loss: 3.7568e+00] [real prob: 4.704] [fake prob: -3.676] [Time: 46922.3438]
CcGAN,SAGAN: [Iter 27040/30000] [D loss: 2.1312e-02] [G loss: 3.7209e+00] [real prob: 3.222] [fake prob: -4.020] [Time: 46956.7721]
CcGAN,SAGAN: [Iter 27060/30000] [D loss: 1.6121e-02] [G loss: 4.1621e+00] [real prob: 3.905] [fake prob: -3.590] [Time: 46991.1943]
CcGAN,SAGAN: [Iter 27080/30000] [D loss: 0.0000e+00] [G loss: 3.4685e+00] [real prob: 3.678] [fake prob: -3.499] [Time: 47025.6245]
CcGAN,SAGAN: [Iter 27100/30000] [D loss: 1.9289e-02] [G loss: 3.5948e+00] [real prob: 3.260] [fake prob: -3.365] [Time: 47060.1054]
CcGAN,SAGAN: [Iter 27120/30000] [D loss: 2.2324e-02] [G loss: 4.5450e+00] [real prob: 3.081] [fake prob: -4.185] [Time: 47094.5716]
CcGAN,SAGAN: [Iter 27140/30000] [D loss: 5.8945e-04] [G loss: 3.3379e+00] [real prob: 3.018] [fake prob: -3.387] [Time: 47129.0862]
CcGAN,SAGAN: [Iter 27160/30000] [D loss: 3.4005e-02] [G loss: 2.9117e+00] [real prob: 3.335] [fake prob: -3.069] [Time: 47163.5490]
CcGAN,SAGAN: [Iter 27180/30000] [D loss: 1.6861e-03] [G loss: 3.6879e+00] [real prob: 3.821] [fake prob: -3.310] [Time: 47197.9829]
CcGAN,SAGAN: [Iter 27200/30000] [D loss: 2.6100e-01] [G loss: 3.5338e+00] [real prob: 1.489] [fake prob: -3.872] [Time: 47232.4479]
CcGAN,SAGAN: [Iter 27220/30000] [D loss: 0.0000e+00] [G loss: 3.3662e+00] [real prob: 4.043] [fake prob: -3.573] [Time: 47266.8687]
CcGAN,SAGAN: [Iter 27240/30000] [D loss: 3.3124e-03] [G loss: 3.2816e+00] [real prob: 3.766] [fake prob: -2.771] [Time: 47301.2853]
CcGAN,SAGAN: [Iter 27260/30000] [D loss: 0.0000e+00] [G loss: 2.8065e+00] [real prob: 3.906] [fake prob: -3.481] [Time: 47335.7136]
CcGAN,SAGAN: [Iter 27280/30000] [D loss: 0.0000e+00] [G loss: 2.9396e+00] [real prob: 4.013] [fake prob: -2.890] [Time: 47370.1381]
CcGAN,SAGAN: [Iter 27300/30000] [D loss: 1.3496e-03] [G loss: 2.8894e+00] [real prob: 4.165] [fake prob: -2.935] [Time: 47404.5616]
CcGAN,SAGAN: [Iter 27320/30000] [D loss: 0.0000e+00] [G loss: 3.6360e+00] [real prob: 3.633] [fake prob: -3.701] [Time: 47439.0187]
CcGAN,SAGAN: [Iter 27340/30000] [D loss: 1.2288e-02] [G loss: 3.9239e+00] [real prob: 4.227] [fake prob: -3.816] [Time: 47473.4545]
CcGAN,SAGAN: [Iter 27360/30000] [D loss: 2.0113e-03] [G loss: 3.9252e+00] [real prob: 3.676] [fake prob: -4.026] [Time: 47507.9230]
CcGAN,SAGAN: [Iter 27380/30000] [D loss: 5.8277e-02] [G loss: 5.2414e+00] [real prob: 3.037] [fake prob: -4.942] [Time: 47542.3616]
CcGAN,SAGAN: [Iter 27400/30000] [D loss: 1.3303e-01] [G loss: 3.4756e+00] [real prob: 3.542] [fake prob: -4.162] [Time: 47576.8298]
CcGAN,SAGAN: [Iter 27420/30000] [D loss: 3.1364e-03] [G loss: 3.7222e+00] [real prob: 3.542] [fake prob: -3.455] [Time: 47611.2690]
CcGAN,SAGAN: [Iter 27440/30000] [D loss: 1.2722e-02] [G loss: 3.4866e+00] [real prob: 3.029] [fake prob: -3.387] [Time: 47645.7328]
CcGAN,SAGAN: [Iter 27460/30000] [D loss: 0.0000e+00] [G loss: 3.8349e+00] [real prob: 3.213] [fake prob: -3.723] [Time: 47680.3582]
CcGAN,SAGAN: [Iter 27480/30000] [D loss: 4.3869e-04] [G loss: 3.2704e+00] [real prob: 4.067] [fake prob: -3.431] [Time: 47714.9570]
CcGAN,SAGAN: [Iter 27500/30000] [D loss: 1.3591e-02] [G loss: 4.1677e+00] [real prob: 2.960] [fake prob: -4.142] [Time: 47749.5764]
CcGAN,SAGAN: [Iter 27520/30000] [D loss: 0.0000e+00] [G loss: 2.6178e+00] [real prob: 3.992] [fake prob: -3.083] [Time: 47786.0592]
CcGAN,SAGAN: [Iter 27540/30000] [D loss: 8.8504e-03] [G loss: 4.4053e+00] [real prob: 3.080] [fake prob: -3.824] [Time: 47820.6634]
CcGAN,SAGAN: [Iter 27560/30000] [D loss: 1.7570e-01] [G loss: 3.5889e+00] [real prob: 3.937] [fake prob: -3.103] [Time: 47855.2643]
CcGAN,SAGAN: [Iter 27580/30000] [D loss: 1.2183e-03] [G loss: 4.2212e+00] [real prob: 3.364] [fake prob: -4.154] [Time: 47889.8585]
CcGAN,SAGAN: [Iter 27600/30000] [D loss: 3.0121e-03] [G loss: 3.2623e+00] [real prob: 3.913] [fake prob: -3.243] [Time: 47924.4723]
CcGAN,SAGAN: [Iter 27620/30000] [D loss: 0.0000e+00] [G loss: 3.5593e+00] [real prob: 4.200] [fake prob: -3.471] [Time: 47959.1101]
CcGAN,SAGAN: [Iter 27640/30000] [D loss: 5.2581e-02] [G loss: 3.8798e+00] [real prob: 5.292] [fake prob: -2.564] [Time: 47993.7132]
CcGAN,SAGAN: [Iter 27660/30000] [D loss: 2.6238e-03] [G loss: 3.5561e+00] [real prob: 4.329] [fake prob: -2.973] [Time: 48028.3676]
CcGAN,SAGAN: [Iter 27680/30000] [D loss: 4.0239e-04] [G loss: 3.3555e+00] [real prob: 4.710] [fake prob: -3.194] [Time: 48062.9877]
CcGAN,SAGAN: [Iter 27700/30000] [D loss: 2.4870e-02] [G loss: 3.1157e+00] [real prob: 4.808] [fake prob: -2.441] [Time: 48097.5878]
CcGAN,SAGAN: [Iter 27720/30000] [D loss: 3.1074e-02] [G loss: 3.3382e+00] [real prob: 4.081] [fake prob: -3.139] [Time: 48132.2030]
CcGAN,SAGAN: [Iter 27740/30000] [D loss: 0.0000e+00] [G loss: 3.7549e+00] [real prob: 3.998] [fake prob: -3.786] [Time: 48166.8597]
CcGAN,SAGAN: [Iter 27760/30000] [D loss: 1.4062e-02] [G loss: 3.4729e+00] [real prob: 3.659] [fake prob: -3.670] [Time: 48201.4584]
CcGAN,SAGAN: [Iter 27780/30000] [D loss: 1.2683e-03] [G loss: 3.5581e+00] [real prob: 3.659] [fake prob: -3.792] [Time: 48236.1164]
CcGAN,SAGAN: [Iter 27800/30000] [D loss: 0.0000e+00] [G loss: 2.9030e+00] [real prob: 4.033] [fake prob: -3.073] [Time: 48270.5667]
CcGAN,SAGAN: [Iter 27820/30000] [D loss: 5.1490e-02] [G loss: 3.6093e+00] [real prob: 4.208] [fake prob: -1.872] [Time: 48304.9358]
CcGAN,SAGAN: [Iter 27840/30000] [D loss: 5.2285e-03] [G loss: 3.1542e+00] [real prob: 3.086] [fake prob: -3.562] [Time: 48339.4003]
CcGAN,SAGAN: [Iter 27860/30000] [D loss: 1.7672e-02] [G loss: 4.0821e+00] [real prob: 2.079] [fake prob: -3.742] [Time: 48373.8068]
CcGAN,SAGAN: [Iter 27880/30000] [D loss: 1.0870e-02] [G loss: 4.0707e+00] [real prob: 2.630] [fake prob: -3.898] [Time: 48408.1546]
CcGAN,SAGAN: [Iter 27900/30000] [D loss: 1.3414e-03] [G loss: 3.8650e+00] [real prob: 3.622] [fake prob: -3.641] [Time: 48442.6601]
CcGAN,SAGAN: [Iter 27920/30000] [D loss: 0.0000e+00] [G loss: 3.6860e+00] [real prob: 4.340] [fake prob: -3.534] [Time: 48477.2495]
CcGAN,SAGAN: [Iter 27940/30000] [D loss: 6.1418e-04] [G loss: 3.8674e+00] [real prob: 3.074] [fake prob: -3.839] [Time: 48511.6371]
CcGAN,SAGAN: [Iter 27960/30000] [D loss: 1.0226e-01] [G loss: 3.6407e+00] [real prob: 2.838] [fake prob: -4.097] [Time: 48546.0945]
CcGAN,SAGAN: [Iter 27980/30000] [D loss: 0.0000e+00] [G loss: 3.2676e+00] [real prob: 3.625] [fake prob: -3.345] [Time: 48580.6521]
CcGAN,SAGAN: [Iter 28000/30000] [D loss: 2.2802e-03] [G loss: 3.8746e+00] [real prob: 4.816] [fake prob: -3.630] [Time: 48615.1280]
CcGAN,SAGAN: [Iter 28020/30000] [D loss: 5.4279e-03] [G loss: 3.4347e+00] [real prob: 3.703] [fake prob: -3.630] [Time: 48657.5430]
CcGAN,SAGAN: [Iter 28040/30000] [D loss: 2.5265e-02] [G loss: 3.2519e+00] [real prob: 4.079] [fake prob: -3.269] [Time: 48692.0866]
CcGAN,SAGAN: [Iter 28060/30000] [D loss: 7.9150e-03] [G loss: 3.9147e+00] [real prob: 2.774] [fake prob: -3.833] [Time: 48726.5820]
CcGAN,SAGAN: [Iter 28080/30000] [D loss: 1.8065e-03] [G loss: 3.4660e+00] [real prob: 3.890] [fake prob: -2.734] [Time: 48760.9139]
CcGAN,SAGAN: [Iter 28100/30000] [D loss: 0.0000e+00] [G loss: 3.3512e+00] [real prob: 4.229] [fake prob: -3.321] [Time: 48795.3844]
CcGAN,SAGAN: [Iter 28120/30000] [D loss: 1.0044e-02] [G loss: 3.5136e+00] [real prob: 3.542] [fake prob: -3.693] [Time: 48829.9911]
CcGAN,SAGAN: [Iter 28140/30000] [D loss: 0.0000e+00] [G loss: 3.2025e+00] [real prob: 4.028] [fake prob: -3.439] [Time: 48864.3811]
CcGAN,SAGAN: [Iter 28160/30000] [D loss: 0.0000e+00] [G loss: 3.5195e+00] [real prob: 4.561] [fake prob: -3.498] [Time: 48898.6994]
CcGAN,SAGAN: [Iter 28180/30000] [D loss: 4.2636e-02] [G loss: 3.8271e+00] [real prob: 4.022] [fake prob: -3.606] [Time: 48933.0293]
CcGAN,SAGAN: [Iter 28200/30000] [D loss: 2.2431e-02] [G loss: 3.0246e+00] [real prob: 2.920] [fake prob: -2.975] [Time: 48967.3466]
CcGAN,SAGAN: [Iter 28220/30000] [D loss: 1.4951e-03] [G loss: 3.6292e+00] [real prob: 3.385] [fake prob: -3.759] [Time: 49001.6847]
CcGAN,SAGAN: [Iter 28240/30000] [D loss: 0.0000e+00] [G loss: 3.8814e+00] [real prob: 3.876] [fake prob: -3.969] [Time: 49035.9687]
CcGAN,SAGAN: [Iter 28260/30000] [D loss: 0.0000e+00] [G loss: 4.3942e+00] [real prob: 3.891] [fake prob: -4.160] [Time: 49070.3087]
CcGAN,SAGAN: [Iter 28280/30000] [D loss: 2.5174e-02] [G loss: 3.0319e+00] [real prob: 4.192] [fake prob: -2.525] [Time: 49104.6439]
CcGAN,SAGAN: [Iter 28300/30000] [D loss: 4.3469e-02] [G loss: 3.9566e+00] [real prob: 3.500] [fake prob: -4.162] [Time: 49139.0440]
CcGAN,SAGAN: [Iter 28320/30000] [D loss: 1.6296e-02] [G loss: 3.2182e+00] [real prob: 3.767] [fake prob: -3.350] [Time: 49173.3650]
CcGAN,SAGAN: [Iter 28340/30000] [D loss: 0.0000e+00] [G loss: 3.7156e+00] [real prob: 3.981] [fake prob: -3.929] [Time: 49207.6487]
CcGAN,SAGAN: [Iter 28360/30000] [D loss: 2.1297e-02] [G loss: 3.2970e+00] [real prob: 3.927] [fake prob: -3.719] [Time: 49241.9566]
CcGAN,SAGAN: [Iter 28380/30000] [D loss: 1.5354e-04] [G loss: 4.9042e+00] [real prob: 3.786] [fake prob: -4.526] [Time: 49276.2745]
CcGAN,SAGAN: [Iter 28400/30000] [D loss: 1.0282e-02] [G loss: 4.3985e+00] [real prob: 3.298] [fake prob: -4.403] [Time: 49310.5879]
CcGAN,SAGAN: [Iter 28420/30000] [D loss: 0.0000e+00] [G loss: 3.2033e+00] [real prob: 3.581] [fake prob: -2.901] [Time: 49344.9326]
CcGAN,SAGAN: [Iter 28440/30000] [D loss: 7.4194e-03] [G loss: 2.3740e+00] [real prob: 4.498] [fake prob: -2.269] [Time: 49379.2516]
CcGAN,SAGAN: [Iter 28460/30000] [D loss: 0.0000e+00] [G loss: 2.5515e+00] [real prob: 4.274] [fake prob: -2.800] [Time: 49413.5991]
CcGAN,SAGAN: [Iter 28480/30000] [D loss: 0.0000e+00] [G loss: 2.1609e+00] [real prob: 4.251] [fake prob: -2.315] [Time: 49447.9645]
CcGAN,SAGAN: [Iter 28500/30000] [D loss: 0.0000e+00] [G loss: 2.9678e+00] [real prob: 4.316] [fake prob: -2.702] [Time: 49482.5839]
CcGAN,SAGAN: [Iter 28520/30000] [D loss: 3.4377e-04] [G loss: 2.3719e+00] [real prob: 3.801] [fake prob: -2.434] [Time: 49517.2203]
CcGAN,SAGAN: [Iter 28540/30000] [D loss: 0.0000e+00] [G loss: 4.0784e+00] [real prob: 3.680] [fake prob: -4.153] [Time: 49551.8073]
CcGAN,SAGAN: [Iter 28560/30000] [D loss: 1.8501e-02] [G loss: 3.3200e+00] [real prob: 3.678] [fake prob: -3.462] [Time: 49586.5033]
CcGAN,SAGAN: [Iter 28580/30000] [D loss: 0.0000e+00] [G loss: 3.5785e+00] [real prob: 3.986] [fake prob: -3.520] [Time: 49621.2217]
CcGAN,SAGAN: [Iter 28600/30000] [D loss: 2.4898e-03] [G loss: 3.5044e+00] [real prob: 3.469] [fake prob: -3.605] [Time: 49655.9483]
CcGAN,SAGAN: [Iter 28620/30000] [D loss: 5.4020e-02] [G loss: 3.9408e+00] [real prob: 4.711] [fake prob: -2.472] [Time: 49690.6394]
CcGAN,SAGAN: [Iter 28640/30000] [D loss: 9.8670e-05] [G loss: 3.1872e+00] [real prob: 3.995] [fake prob: -3.135] [Time: 49725.3699]
CcGAN,SAGAN: [Iter 28660/30000] [D loss: 5.4645e-02] [G loss: 3.1858e+00] [real prob: 3.099] [fake prob: -3.181] [Time: 49760.0459]
CcGAN,SAGAN: [Iter 28680/30000] [D loss: 7.9621e-04] [G loss: 2.8042e+00] [real prob: 3.539] [fake prob: -2.737] [Time: 49794.7337]
CcGAN,SAGAN: [Iter 28700/30000] [D loss: 0.0000e+00] [G loss: 3.6692e+00] [real prob: 3.363] [fake prob: -3.562] [Time: 49829.4375]
CcGAN,SAGAN: [Iter 28720/30000] [D loss: 3.7870e-05] [G loss: 2.6877e+00] [real prob: 3.938] [fake prob: -2.590] [Time: 49864.1480]
CcGAN,SAGAN: [Iter 28740/30000] [D loss: 5.6378e-02] [G loss: 3.6030e+00] [real prob: 3.240] [fake prob: -3.983] [Time: 49898.8512]
CcGAN,SAGAN: [Iter 28760/30000] [D loss: 1.6072e-02] [G loss: 3.0964e+00] [real prob: 3.136] [fake prob: -3.213] [Time: 49933.5742]
CcGAN,SAGAN: [Iter 28780/30000] [D loss: 2.7807e-02] [G loss: 3.5487e+00] [real prob: 2.592] [fake prob: -3.225] [Time: 49968.2294]
CcGAN,SAGAN: [Iter 28800/30000] [D loss: 0.0000e+00] [G loss: 4.1146e+00] [real prob: 4.080] [fake prob: -3.738] [Time: 50002.9433]
CcGAN,SAGAN: [Iter 28820/30000] [D loss: 8.0109e-02] [G loss: 3.5351e+00] [real prob: 2.127] [fake prob: -3.728] [Time: 50037.6517]
CcGAN,SAGAN: [Iter 28840/30000] [D loss: 5.0510e-02] [G loss: 2.9156e+00] [real prob: 3.382] [fake prob: -2.724] [Time: 50072.0957]
CcGAN,SAGAN: [Iter 28860/30000] [D loss: 0.0000e+00] [G loss: 3.5510e+00] [real prob: 3.042] [fake prob: -3.406] [Time: 50106.5951]
CcGAN,SAGAN: [Iter 28880/30000] [D loss: 7.8446e-05] [G loss: 3.1389e+00] [real prob: 3.263] [fake prob: -3.323] [Time: 50141.0577]
CcGAN,SAGAN: [Iter 28900/30000] [D loss: 3.8571e-02] [G loss: 3.1351e+00] [real prob: 4.397] [fake prob: -2.444] [Time: 50175.5075]
CcGAN,SAGAN: [Iter 28920/30000] [D loss: 2.9095e-02] [G loss: 3.3898e+00] [real prob: 2.268] [fake prob: -3.554] [Time: 50210.0029]
CcGAN,SAGAN: [Iter 28940/30000] [D loss: 1.1127e-04] [G loss: 3.7922e+00] [real prob: 3.247] [fake prob: -3.612] [Time: 50244.5207]
CcGAN,SAGAN: [Iter 28960/30000] [D loss: 5.5291e-05] [G loss: 2.9262e+00] [real prob: 4.098] [fake prob: -2.940] [Time: 50278.9881]
CcGAN,SAGAN: [Iter 28980/30000] [D loss: 3.1583e-03] [G loss: 3.5715e+00] [real prob: 3.412] [fake prob: -3.773] [Time: 50313.5198]
CcGAN,SAGAN: [Iter 29000/30000] [D loss: 2.8945e-04] [G loss: 3.0499e+00] [real prob: 3.965] [fake prob: -3.210] [Time: 50347.9902]
CcGAN,SAGAN: [Iter 29020/30000] [D loss: 3.9562e-04] [G loss: 3.4284e+00] [real prob: 3.848] [fake prob: -3.610] [Time: 50390.3918]

CcGAN,SAGAN: [Iter 29040/30000] [D loss: 3.1045e-02] [G loss: 3.1197e+00] [real prob: 2.957] [fake prob: -2.972] [Time: 50424.8536]
CcGAN,SAGAN: [Iter 29060/30000] [D loss: 1.5178e-03] [G loss: 2.7701e+00] [real prob: 4.185] [fake prob: -2.892] [Time: 50459.3096]
CcGAN,SAGAN: [Iter 29080/30000] [D loss: 3.5974e-03] [G loss: 2.7088e+00] [real prob: 4.171] [fake prob: -3.016] [Time: 50493.7632]
CcGAN,SAGAN: [Iter 29100/30000] [D loss: 1.5664e-02] [G loss: 3.5187e+00] [real prob: 3.626] [fake prob: -2.922] [Time: 50528.2899]
CcGAN,SAGAN: [Iter 29120/30000] [D loss: 3.8440e-03] [G loss: 3.3485e+00] [real prob: 3.937] [fake prob: -2.960] [Time: 50562.7749]
CcGAN,SAGAN: [Iter 29140/30000] [D loss: 6.9089e-02] [G loss: 4.4421e+00] [real prob: 2.217] [fake prob: -3.954] [Time: 50597.2706]
CcGAN,SAGAN: [Iter 29160/30000] [D loss: 1.3001e-02] [G loss: 2.7147e+00] [real prob: 4.725] [fake prob: -1.863] [Time: 50631.7436]
CcGAN,SAGAN: [Iter 29180/30000] [D loss: 5.5936e-02] [G loss: 3.0778e+00] [real prob: 3.794] [fake prob: -3.022] [Time: 50666.1635]
CcGAN,SAGAN: [Iter 29200/30000] [D loss: 3.4601e-02] [G loss: 2.8812e+00] [real prob: 3.313] [fake prob: -2.959] [Time: 50700.5631]
CcGAN,SAGAN: [Iter 29220/30000] [D loss: 0.0000e+00] [G loss: 3.5200e+00] [real prob: 3.675] [fake prob: -3.672] [Time: 50734.9613]
CcGAN,SAGAN: [Iter 29240/30000] [D loss: 1.6976e-02] [G loss: 3.9624e+00] [real prob: 3.795] [fake prob: -4.122] [Time: 50769.3503]
CcGAN,SAGAN: [Iter 29260/30000] [D loss: 0.0000e+00] [G loss: 4.2859e+00] [real prob: 3.909] [fake prob: -4.106] [Time: 50803.6784]
CcGAN,SAGAN: [Iter 29280/30000] [D loss: 6.2969e-04] [G loss: 4.3415e+00] [real prob: 3.608] [fake prob: -4.160] [Time: 50838.0244]
CcGAN,SAGAN: [Iter 29300/30000] [D loss: 3.7429e-03] [G loss: 4.0938e+00] [real prob: 4.554] [fake prob: -3.951] [Time: 50872.3420]
CcGAN,SAGAN: [Iter 29320/30000] [D loss: 1.6013e-02] [G loss: 3.8619e+00] [real prob: 4.489] [fake prob: -3.366] [Time: 50906.7361]
CcGAN,SAGAN: [Iter 29340/30000] [D loss: 0.0000e+00] [G loss: 3.5533e+00] [real prob: 3.604] [fake prob: -3.804] [Time: 50941.0500]
CcGAN,SAGAN: [Iter 29360/30000] [D loss: 1.8300e-02] [G loss: 4.0328e+00] [real prob: 3.998] [fake prob: -2.363] [Time: 50975.3532]
CcGAN,SAGAN: [Iter 29380/30000] [D loss: 0.0000e+00] [G loss: 2.4672e+00] [real prob: 4.174] [fake prob: -2.451] [Time: 51009.6452]
CcGAN,SAGAN: [Iter 29400/30000] [D loss: 1.6052e-01] [G loss: 3.3833e+00] [real prob: 2.862] [fake prob: -3.443] [Time: 51043.9455]
CcGAN,SAGAN: [Iter 29420/30000] [D loss: 6.3289e-02] [G loss: 3.6572e+00] [real prob: 4.512] [fake prob: -2.853] [Time: 51078.2457]
CcGAN,SAGAN: [Iter 29440/30000] [D loss: 0.0000e+00] [G loss: 3.6885e+00] [real prob: 3.620] [fake prob: -3.409] [Time: 51112.5892]
CcGAN,SAGAN: [Iter 29460/30000] [D loss: 0.0000e+00] [G loss: 3.2768e+00] [real prob: 4.546] [fake prob: -3.851] [Time: 51146.8961]
CcGAN,SAGAN: [Iter 29480/30000] [D loss: 0.0000e+00] [G loss: 3.6008e+00] [real prob: 3.738] [fake prob: -3.135] [Time: 51181.2382]
CcGAN,SAGAN: [Iter 29500/30000] [D loss: 0.0000e+00] [G loss: 2.9317e+00] [real prob: 4.213] [fake prob: -2.950] [Time: 51215.5120]
CcGAN,SAGAN: [Iter 29520/30000] [D loss: 0.0000e+00] [G loss: 3.8978e+00] [real prob: 4.039] [fake prob: -3.923] [Time: 51249.8365]
